92	1	0.0195690072853486
95	1	0.000463135662781751
6	3	0.00396583275649900
92	3	0.0132908001725911
1	4	0.0177453259885675
10	4	0.00647479803449288
16	4	0.00560608921323134
30	4	0.00653783345449822
40	4	0.00375383460633179
50	5	0.000512657013478879
3	6	0.00491178573345365
8	6	0.00650316354396062
72	6	0.00330915465849992
92	6	0.0159743748541849
98	6	0.00121973664917433
40	8	0.000184024804647464
40	10	0.00116087240421816
64	13	0.00660415276930470
92	13	0.00924006044575477
51	14	0.00808289182065397
1	15	0.00752155399668271
19	15	0.00238235432954455
38	15	0.00137026268988190
35	18	0.00162057808472056
40	18	0.000672876443377137
15	19	0.00169936130189972
92	19	0.0208675941401871
29	20	0.00186592533065992
92	21	0.0125610535544090
11	22	0.00176832067690872
33	23	0.000718131377366342
92	24	0.0183889263332905
92	25	0.00849480410776152
5	26	0.00444963542954619
11	26	0.00175676736488001
92	26	0.0305617924697034
33	27	0.00134878930657530
51	27	0.0287213821052128
92	27	0.0613623307963749
115	27	0.00470456767385565
145	27	0.00353259232951903
14	29	0.00101001655321664
46	29	0.000749975120009476
92	31	0.0104729691789726
53	32	0.00153847529795696
10	33	0.00568356147894376
51	33	0.00524881192756692
91	33	0.00513769130242097
6	34	0.000556508576696523
32	34	0.00550122022396400
92	34	0.0126030427482040
139	34	0.00103862633593227
33	41	0.00421893789161689
43	41	0.00126601505580739
50	41	0.00183169470274927
92	41	0.0497292043927213
49	42	0.000531023356247211
135	42	0.000365164269759815
11	43	0.00208217470428582
92	43	0.0389111561723275
48	44	0.00450388189577889
7	46	0.00183632988360905
92	46	0.0540398265153468
133	46	0.00302412426281101
140	46	0.00258115396446673
15	47	0.00160523188250271
19	47	0.00105638530751363
33	47	0.00101980282710797
46	47	0.00152473498076547
71	47	0.000586878906881911
94	47	0.00807760404810634
96	47	0.00210946793755968
130	47	0.0342619585422164
2	48	0.00534935064949263
36	48	0.00494251584235517
44	48	0.0177633545853968
92	48	0.0469790772408651
3	49	0.0241125906476869
6	49	0.0118251389623380
7	49	0.0435916420293957
11	49	0.0349735645237681
12	49	0.0116670235724267
13	49	0.0289432222038064
14	49	0.00608989780347730
15	49	0.00741430863849243
17	49	0.0166857706115213
18	49	0.00659917566014845
19	49	0.00757520224102901
20	49	0.0597425138364012
33	49	0.0516378298875660
34	49	0.0105848468248684
35	49	0.00989962173469622
38	49	0.0144331508756430
39	49	0.00557463680916961
41	49	0.00769913113813676
42	49	0.0412468268421551
43	49	0.00806626549414422
45	49	0.0353464034718998
50	49	0.00466549995658051
117	49	0.00488669538810453
128	49	0.0199868091868386
133	49	0.0198346743940573
146	51	0.108392194545944
51	52	0.0150444792489571
53	52	0.00235506234710060
58	52	0.00946951706819422
60	52	0.0167019491623587
61	52	0.00715894873696580
64	52	0.0948974949777046
98	52	0.00163774887272771
110	52	0.0225765195414250
146	52	0.00318324471104196
51	53	0.613959345844929
52	53	0.0194850420926871
54	53	0.0235968282544506
55	53	0.0294804936357774
56	53	0.0218427642998321
57	53	0.0152728645278789
58	53	0.00709673396795148
59	53	0.0206371215061671
60	53	0.0522281146290165
61	53	0.0105953778595954
62	53	0.0345677880873990
63	53	0.0268953184668878
64	53	0.0126368022609840
65	53	0.0208498269082679
66	53	0.0179994908600317
67	53	0.0264603779281464
68	53	0.0230443307583641
69	53	0.0541937373401977
70	53	0.0321403395313196
71	53	0.0229335582000227
72	53	0.0507666962228264
73	53	0.0104708139737545
74	53	0.0184260352555188
75	53	0.0196783831727888
76	53	0.0207099814196880
77	53	0.0184241710312869
78	53	0.0184463846802651
79	53	0.0134367697096486
80	53	0.0252745694506973
81	53	0.0250761432248546
82	53	0.0168586179037343
83	53	0.0346263817175782
84	53	0.0321605381435932
85	53	0.0265642987663322
86	53	0.0182006167613119
87	53	0.0194225103164251
88	53	0.0157125693931871
89	53	0.0247878574594645
90	53	0.0281915466449217
91	53	0.0232677489953860
51	54	0.00368451444909167
38	55	0.0104924520187484
39	55	0.0231019615913288
50	55	0.0148043327106275
53	55	0.00180526424364853
56	55	0.00224177960503294
58	55	0.0158901685247621
59	55	0.0153893023899968
61	55	0.00364026736910387
65	55	0.0384245601008852
66	55	0.00863786922253055
68	55	0.00801065370003048
69	55	0.0208912803998944
83	55	0.0156400667026114
87	55	0.182423236631455
90	55	0.00427496109898242
92	55	0.0520109239818316
99	55	0.0119534909836629
109	55	0.00930490456850031
119	55	0.0208147423223275
124	55	0.0111018987938830
143	55	0.00754287122913331
144	55	0.0181606384577811
51	56	0.00922905881170718
53	57	0.000476476399249091
91	57	0.00102311178568277
92	57	0.00995982920085107
51	58	0.00571904880301053
91	60	0.00296836475095583
109	60	0.00352034995904782
27	61	0.00182683789873159
52	61	0.00370767214985284
53	61	0.00800156616714635
58	61	0.0260314951385547
64	61	0.0299235001042506
106	61	0.0405856939640282
73	62	0.00173310976225369
71	66	0.000890713354851352
65	67	0.00158291418298391
87	67	0.00235695544990231
65	69	0.000693726265748086
96	69	0.00107178889430381
77	71	0.0299992000533678
79	71	0.0111238717423013
81	71	0.111019058889755
86	71	0.00299778658470282
88	71	0.0275659718192967
89	71	0.0158956509732866
92	71	0.0667902432596564
106	71	0.0402913259293060
107	71	0.0128534972950636
117	71	0.0215698756074875
53	72	0.000590756431874346
69	73	0.00316897492453231
83	73	0.00122450567777406
61	74	0.00841448481490867
71	74	0.00161199424544679
51	75	0.00537072911696989
61	75	0.00490907356900930
69	75	0.0120428981161569
71	75	0.00338877936678000
92	75	0.0251554401267936
59	77	0.00191210849639216
24	78	0.000919798995141190
51	78	0.00605121902109116
51	79	0.0108703917311831
53	79	0.00364642840770856
69	79	0.00336684885345071
78	79	0.00211671851317797
92	79	0.0108617935596313
75	80	0.000753571443425153
92	80	0.0131642686765325
123	80	0.00192156644529080
71	81	0.00125151562524802
90	81	0.00120435694623097
51	82	0.00421384946883956
52	82	0.000660758441843522
51	83	0.00688587043866480
55	83	0.0207638369342297
87	83	0.00829151099373346
90	83	0.00195973977942802
92	83	0.0256032029505684
135	83	0.00252740354050132
146	83	0.00376164726533622
73	84	0.00966474674450228
84	85	0.00436910142378961
14	86	0.00493015978674913
65	86	0.00200562241813983
71	86	0.000894700567769116
80	86	0.0330206168987786
51	87	0.00168376118910980
55	87	0.00132187807542294
86	87	0.00150109498132867
90	87	0.00117549655041731
124	87	0.00221941083182852
149	87	0.00151242621654756
64	88	0.00693534624168629
78	88	0.00447801421646797
92	88	0.0177622507206450
51	89	0.00273324476190500
77	89	0.00469796359665907
84	89	0.00326331191537145
109	89	0.00274893352186163
124	89	0.000977081023470716
132	89	0.00102767571918873
146	89	0.000942486248630859
148	89	0.00102608734029984
51	90	0.00307884365568739
56	90	0.00390459862590224
51	91	0.00264884140906802
71	91	0.000392422912930740
92	91	0.0111178017713912
1	92	0.00209420598113084
3	92	0.00550182255554492
6	92	0.00459223137742270
7	92	0.00357259793690706
8	92	0.0267017942098570
9	92	0.00227766251691174
13	92	0.00657039719431347
14	92	0.00175921842654684
15	92	0.00373072713664550
16	92	0.000772213339347550
19	92	0.00442735825444907
20	92	0.00169384507287678
22	92	0.00111922896178560
23	92	0.00600235239669306
24	92	0.00285649627922243
25	92	0.00603184834427198
26	92	0.00563592576250764
27	92	0.00398800207583960
28	92	0.00307964639034467
32	92	0.00157716387619040
33	92	0.00253035630124999
34	92	0.00700533058827448
36	92	0.00567983498893358
39	92	0.00856409189372151
40	92	0.00212981897846868
41	92	0.00177574117541579
42	92	0.00700267195521329
43	92	0.00158361719157542
46	92	0.00264429818911182
49	92	0.00316549964440743
50	92	0.00234610780843711
52	92	0.00438138343884123
53	92	0.00592645788143111
54	92	0.00426643153572400
55	92	0.00397087676790917
59	92	0.00320206272345769
60	92	0.00388163381067521
61	92	0.00622742647334544
62	92	0.00227148550689113
63	92	0.00668908098934908
66	92	0.00334505360940684
67	92	0.00133030253344010
68	92	0.00510263262598085
69	92	0.00887039371052084
70	92	0.00320852334758265
71	92	0.00312484575588374
72	92	0.0127036309509085
73	92	0.00343881577087879
74	92	0.00331054929648176
75	92	0.00369519761621236
77	92	0.00544926479486187
79	92	0.00333091102868614
80	92	0.00227071674832721
84	92	0.00983161024553496
85	92	0.00503889602424394
86	92	0.00435981433980002
88	92	0.00100841476257291
90	92	0.00223388180176537
91	92	0.0124629964046504
94	92	0.0177591104924794
95	92	0.00191527781028056
96	92	0.00339549519707590
100	92	0.0128259277868094
101	92	0.00139561311615422
103	92	0.00351902189255801
104	92	0.00524811937485358
106	92	0.00203333060502127
108	92	0.00521345708721812
114	92	0.00173438291536751
116	92	0.00723021537215703
117	92	0.00368227422040779
118	92	0.00749636002365357
119	92	0.00787774801264391
120	92	0.00841966980849166
121	92	0.00441043179247034
122	92	0.00348787161341276
124	92	0.00193133997326456
126	92	0.00454504144727543
127	92	0.00142175866264217
128	92	0.00621421295650242
129	92	0.00985849434726926
131	92	0.00311418595804813
132	92	0.00500026240031993
133	92	0.00391320078474390
135	92	0.00262144293523389
136	92	0.00305658269441379
139	92	0.00200708384696707
140	92	0.00282138231203050
141	92	0.00514128683528780
142	92	0.00306442796077661
143	92	0.00550145727336182
146	92	0.00798510520108556
147	92	0.00414884050982199
148	92	0.00493844195000600
149	92	0.00296706313947252
92	93	0.00893929544664856
119	94	0.00170670499830736
53	95	0.00811179128384393
60	95	0.0567926197750563
68	95	0.0359814485251406
69	95	0.0358383490006589
73	95	0.0229225604079699
84	95	0.0498963374962007
98	95	0.00605571290826105
107	95	0.0597072129854712
108	95	0.0320199319237188
110	95	0.0785722925648100
114	95	0.0373199302232383
120	95	0.0439718758201708
47	96	0.00187067365329201
89	96	0.00208381043928597
92	96	0.0175314140219124
98	96	0.00104220490799603
116	96	0.00355446085470648
7	97	0.000591572172170332
53	97	0.00104755288981859
3	98	0.00896464036569228
6	98	0.00855916356806197
11	98	0.00789067707928795
15	98	0.00407039963123073
38	98	0.00498698952102022
41	98	0.00923065903110918
50	98	0.00773445190684915
65	98	0.0188716696700684
69	98	0.0132604873189308
80	98	0.0132780205031114
87	98	0.0205707144494250
92	98	0.0216915721481936
99	98	0.0442379893467454
103	98	0.0143431402059287
109	98	0.0126422184631826
111	98	0.0929821719345630
112	98	0.140664514548503
113	98	0.0530798918931895
116	98	0.0234883000160611
124	98	0.0191485058987623
127	98	0.00932429287644577
128	98	0.00995117453036925
140	98	0.00599818766739388
92	99	0.0303534554124918
98	99	0.000704065141940764
116	99	0.00320338398370258
92	100	0.0164948986613717
92	101	0.0159173589578614
45	102	0.0123321937671712
71	102	0.00126186205399630
103	102	0.0383488288443054
104	102	0.107767971874707
123	102	0.00307239658771528
54	103	0.00126946174780376
71	103	0.00142864284986529
92	103	0.0135206225786554
102	103	0.0544192638389118
104	103	0.0754966612919873
123	103	0.00360504547152588
71	104	0.00155037853507744
92	104	0.00714299604825168
102	104	0.0792424957316813
103	104	0.0342862983550536
118	104	0.00491813199545013
123	104	0.00442499224680591
123	105	0.00241939379414968
92	106	0.0120975372792752
92	109	0.0105228965497075
51	110	0.00407820035225799
92	112	0.00393058318133810
92	115	0.00461296861181901
99	115	0.00347970178855069
53	116	0.00122112058724022
66	116	0.000883301770708123
92	116	0.0227342325824456
96	116	0.00148901134148753
138	116	0.00509249858333625
92	117	0.0212998046240198
92	118	0.0223990533717505
92	119	0.0103395878377454
94	119	0.0190837129767950
